Unnamed: 0,id,name,comment,rating,review_date,sentiment
837,838,Javi San,muy correcto el mejor gimnasio con diferencia en la zona de madrid está completamente equipado con todas las maquinarias y precisamente conozco la cadena de cuando vivía en new york el trato muy correcto y el precio excepcional si vives o estás de paso y te queda cerca no dudes en q este es tu gym,5,Hace 3 años,good
838,839,Eloy,no es sólo este gimnasio que mejor no hablemos del trato recibido por teléfono sino toda la cadena si tienes algún problema de cobro o devoluciones pendientes porque te cierren el gimnasio en tu ciudad de forma repentina como en a coruña da por perdido el dinero,1,Hace 2 años,bad
839,840,Alberto Ezquerra,he tenido un problema con el cobro de la mensualidad ya que avisé con antelación de que me quería dar de baja y aún así me siguen reclamando el recibo cuando no voy a hacer uso de las instalaciones durante el mes de septiembre te pasan el recibo arbitrariamente cuando les parece un mes el 30 otro el 29 y otro el 28,1,Hace 3 años,bad
840,841,Stefany Fernández,me gustó mucho el gimnasio y sus entrenadores las máquinas están bien aunque he echado en falta algunas como la escaladora es una muy buena opción calidad precio y tienen gran variedad de clases,4,Hace 3 años,good
841,842,Aurora Revuelta,buena cantidad de máquinas de cardio y pesas buenas clases buen precio magnífica atención deficiente limpieza baños vidrios máquinas e instalaciones en general actualización han mejorado muchísimo la limpieza los felicito!!! continúen así!!,4,Fecha de edición: Hace 2 años,good
842,843,Miguel Carcelen,en general es un gimnasio humilde es pequeño pero tirando a barato las máquinas están bien y son bastantes modernas en verano no se nota el aire acondicionado y eso es preocupante el personal es correcto,3,Hace 3 años,good
843,844,Camila Borja,muy mal gimnasio! he sido cliente de cr7 por mucho tiempo ya que en su momento alcancé a inscribirme pagando una tarifa baja y en realidad hacen que sea muy complicado darte de baja por tantas reglas que hay en el contrato te van a seguir cobrando meses después hoy en día he recibido cobros extra el lugar es sumamente pequeño para la cantidad de personas que van hay horarios que esta tan lleno que debes hacer fila para usar una máquina olores raros y ni hablar del personal llevan tanto tiempo trabajando ahí que se han olvidado del buen servicio al cliente es indignante el mal trato que puedes llegar a recibir no dan los servicios que prometen al inscribirte muchas amigas mías se han retirado del gimnasio por estas mismas razones y más,1,Hace 5 años,bad
844,845,Leman Piñeiro,en junio y agosto del 2021 nos habéis cobrado 2 mensualidades cuando llevábamos dados de baja desde 2020 he intentado llamar y desde mi gimnasio me dicen que es un problema de la central y que no me pueden dar ningún número que ellos se pondrán en contacto conmigo pasan los meses y nadie nos devuelve el dinero ni recibimos una explicación una vergüenza el trato al cliente es lamentable un par de meses después de este comentario sigo esperando una respuesta,1,Fecha de edición: Hace 3 años,bad
845,846,L PY,el gimnasio está muy bien el problema es que hay demasiada gente y a menudo toca turnarte máquinas y aún así siguen lanzando ofertas para favorecer la inscripción de nuevos miembros yo suelo ir a las 2 3 entre semana y hay veces que con tanta gente no me da tiempo a mucho o me tengo que quedar sin cardio porque está todo lleno los vestuarios están bien duchas cerradas taquillas pequeñas en las que cabe el traje a duras penas y suele limpiar una chica joven y mona a eso de las 3 lo cual hace un poco violento andar desnudo por ahí el personal suele ser muy amable y te aconseja en lo que quieras aunque una vez no quisieron dejarme un euro para la taquilla me gustaría que cr7 pasara por allí alguna vez!!,4,Hace 8 años,good
846,847,angela maria jimenez fernandez,súper completo maquinaria de cardio star trac material superordenado baños amplios con sauna y rayos uva un personal atento que cuida cada detalle y para mi lo más importante el orden del material todo está su sitio una gozada cuando vas con poco tiempo para entrenar todo un 10 no cabe duda,5,Hace 2 años,good
847,848,Maria Edenuar Avila,mi queja es la atención hay una chica rubia en la recepción poco educada para estar de cara al público sobre todo a la hora de salir de hecho un día cerró el gym y me dejo dentro no verifico y era un sábado que antes de esa vez cerraban a las 19 y así aparecía en google sus formas en plan colegeo muy poco educada de hecho me cambié de gym por una chica que estaba allí marta que fue tan amable además de las instalaciones que decidí hacerlo hay personas que no deben estar de cara al público hay muchas que valorarian mejor su trabajo y están deseosas de trabajar y dar lo mejor de sí un saludo,2,Hace 4 años,bad
848,849,Rafael Íñiguez,después de pasarme la vida de gimnasio en gimnasio puedo decir que he encontrado uno que relación calidad precio se ajusta bastante a mis expectativas tamaño calidad de máquinas diseño y decoración ambiente vestuarios sala de peso libre etc muy recomendable,5,Hace 5 años,good
849,850,Eva Sanchez Lopez,los vestuarios huelen mal falta mantenimiento pelos y mosquitos de húmedas en las duchas y los wáter sucios es anti higiénico utilizarlo por favor pongan a alguien que empiece la limpieza a las7a m los que entramos a esa hora tenemos los mismos derechos que el resto a encontrarnos los baños limpios la sensación es de una dejadez por la limpieza total,1,Hace 5 años,bad
850,851,Ervin Sarkisov,es un gimnasio moderno con equipamiento nuevo y algunas calidades premium tienen en madrid 2 locales y la tarifa es relativamente más barata que la competencia similar tienen baño turco y sauna rayos uva desventaja es que hay bastante gente pero también muchas máquinas,4,Hace 7 años,good
851,852,Javi Moto,alucinante las fotos que veo nada que ver con lo que es el gym muy muy pequeño pocas maquinas aviso siempre lleno de gente! hay empleados muy simpaticos y otros mejor que no hablar subida de cuota by the face para un gym que no cuesta ni mucho menos lo que planetea con esta subida pequeño sin ventilacion 1 press de banca para todo el gimnasio y te piden que recojas las mancuernas cuando las maquinas suelen estar todas montadas cuando llegas también te puedes llevar un toque de atencion si las dejas caer sin cuidado cuando es así todo el día por parte de otros socios por detallar más lo de la ventilacion pasan cada rato con un spray en un sitio cerrado para quitar el olor nauseabundo que tiene porque repito no tiene ventilacion o no está bien diseñado para que entre aire natural de forma apropiada mucho jovenzuelo en grupitos que pillan aparato y están mirando sus fotos de instagram durante horas sin respeto para que el quiere ejercitarse socios cambiantes constantemente ya que hay un centro de estudios de donde vienen muchos foráneos por lo que no es un clima calido y conocido todo lo contrario es impersonal y en ocasiones diría que hostil en fin más descriptivo creo que no puedo ser por ese precio mejores opciones y si no pagar un poco más para poder acceder a un gimnasio que lo valga,1,Hace 6 años,bad
852,853,Carmen Villodres García,el gimnasio cr7 de maría de molina cuenta con grandes profesionales pero el mantenimiento no va del todo bien en los vestuarios de señoras llevamos un mes con la sauna estropeada!,4,Hace 2 años,good
853,854,Raul Gonzalez,edit 1 y ahora resulta que reducen el horario del gimnasio cuando han aumentado la cuota!!!! vergonzoso he intentado ponerme en contacto varias veces por correo y ninguna respuesta el telefono directamente ni disponible eso sí una cuota de mantenimiento de 8€ al mes si que nos cobran cuando otras cadenas de gimnasios como es normal no lo hacen muy poco decente cobrar por un servicio que no estas dando se observa una mala gestión por parte del propietario,1,Fecha de edición: Hace 5 años,bad
854,855,Carlos Garcia Delfa,de los peores gimnasios en los que he estado demasiado comercia no se preocupan por el cliente solo por la maquinaria quedar bien delante de los cuatro miembros que pagan todo y tener todo impoluto pierde la esencia de gimnasio parece más una peluquería,1,Hace 5 años,bad
855,856,Fran,no soy hostelero ni tengo familia en la hostelería pero no entiendo como en un bar si me contagio y aquí no en absoluto este gym cumple con la norma covid duchas sucias vestuario idem clases colectivas donde la gente no tiene bien colacada la mascarilla por favor!!!,1,Fecha de edición: Hace 4 años,bad
856,857,Jordi Pigett,tiene buenas instalaciones pero lo arruina muy malamente el personal los días domingo una que se llama marta a las 14 30 apaga las luces y a 14 40 grita de manera muy chabacana no me toquéis los coj e ir saliendo no se bajo que premisas enseñan al personal a tratar a los clientes que estan allí pagando aparte el baño turco y la sauna muy sucias siempre con lo delicado que es eso,1,Hace 6 años,bad
857,858,Fernando Santa Isabel Llanos,llevo sin ir un mes y hoy recibo un whatsapp que debo el mes y que si no pago emprenderán acciones legales encima en el enunciado me llaman fer alucinante las confianzas que se toman el primer contacto es amenazando en vez de hacer una llamada preguntado que porque no iba no recomiendo para nada este gimnasio por el trato al cliente ya avise que paso a pagar y tramitar la baja me parece que el trato no corresponde,1,Fecha de edición: Hace 3 años,bad
858,859,Ines Arimany,lo peor no me han dejado cancelar mi cuenta porque no he avisado 10 días antes no puedo creer como después de 10 meses de membresia y por motivos que no estaré mas en españa no me dejan cancelar el día que quiero cero servicio al cliente,1,Hace 7 años,bad
